english,language,handshape,twohands,handpart,mmvrepeated,dmvhandshape,dmvorientation,compound,domhand,twohandsC,mmvcrepeated,dmvchandshape,dmvcorientation,TwoH,PoA,PoA2,Mov,Mov2,Mov3,Mov4,Compounds,hist,geo,SL
long,Italian,1,false,tip,false,false,false,false,left,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
look_for,Italian,V,true,tip,true,false,false,false,left,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
man,Italian,B,false,radial_side,true,false,false,false,left,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
meat,Italian,V_nb,false,back_of_fingers,false,false,false,false,left,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
moon,Italian,L,false,radial_side,true,false,false,false,left,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
mother,Italian,S,false,heel,false,false,false,false,right,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
mountain,Italian,E,false,tip,false,false,true,false,left,false,false,false,false,0,Vertical,Vertical,Y_up,Y_up,Y_up false true,Y_up_Or,0,LSF,WestEuro,LIS
name,Italian,H,false,finger_fronts,false,false,false,false,left,false,false,false,false,0,mouth,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
narrow,Italian,E,false,back_of_fingers,true,false,false,false,left,false,false,false,false,0,finger_fronts,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LIS
new,Italian,E,false,back_of_palm,false,false,false,false,left,false,false,false,false,0,palm,hand,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LIS
night,Italian,E,true,finger_fronts,false,true,false,false,left,false,false,false,false,1,eye,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LIS
not,Italian,E,false,ulnar_side,true,false,true,false,left,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,LSF,WestEuro,LIS
old,Italian,5,false,back_of_palm,false,true,false,false,right,false,false,false,false,0,below_chin,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LIS
other,Italian,5,false,palm,false,true,true,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front true true,Z_front_Hs_Or,0,LSF,WestEuro,LIS
person,Italian,L_nb,false,tip,false,false,false,false,left,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
pig,Italian,1,false,tip,true,false,false,false,left,false,false,false,false,0,neck,torso,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
play,Italian,E_b,true,back_of_palm,true,false,false,false,left,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LIS
rain,Italian,5_nb,true,tip,true,false,true,false,left,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,WestEuro,LIS
red,Italian,1,false,tip,false,true,false,false,left,false,false,false,false,0,chin,head,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LIS
river,Italian,B,true,ulnar_side,true,false,false,false,left,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LIS
salt,Italian,L_eb,false,tip,false,true,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,LIS
sea,Italian,5,false,palm,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
sharp,Italian,L,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,finger_fronts,hand,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,LIS
short,Italian,1,false,finger_fronts,false,false,false,false,left,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LIS
singing,Italian,S,false,radial_side,true,false,false,false,right,false,false,false,false,0,mouth,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
sister,Italian,A,false,tip,true,false,false,false,left,false,false,false,false,0,tip,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LIS
sit,Italian,K,true,tip,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LIS
smooth,Italian,E,false,palm,false,false,false,false,left,false,false,false,false,0,palm,hand,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
snake,Italian,1,false,finger_fronts,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LIS
snow,Italian,5,true,tip,false,true,false,false,left,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LIS
stand,Italian,X,true,tip,true,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LIS
star,Italian,L,true,ulnar_side,true,true,false,false,left,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LIS
stone,Italian,S_b,false,heel,true,false,false,false,left,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
string,Italian,1,true,finger_fronts,false,true,false,false,left,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LIS
sun,Italian,L,true,finger_fronts,true,false,false,false,left,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
tail,Italian,1,false,heel,true,false,true,false,left,false,false,false,false,0,tip,hand,false true,Or_Change,false true,Or,0,LSF,WestEuro,LIS
thin,Italian,I,false,back_of_fingers,false,false,false,false,left,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
tree,Italian,L,true,radial_side,false,false,true,false,left,false,false,false,false,1,Lateral,Lateral,Y_up,Y_up,Y_up false true,Y_up_Or,0,LSF,WestEuro,LIS
vomit,Italian,4,false,heel,false,false,false,false,left,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
warm,Italian,5,false,palm,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
water,Italian,5,false,radial_side,true,false,false,false,left,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
wet,Italian,5_b,true,back_of_palm,true,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LIS
what,Italian,5,true,back_of_palm,true,false,false,false,left,false,false,false,false,1,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LIS
when,Italian,1,false,finger_fronts,false,false,true,false,left,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false true,X_left_Or,0,LSF,WestEuro,LIS
where,Italian,V,false,tip,true,false,true,false,left,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,WestEuro,LIS
white,Italian,E,false,finger_fronts,false,false,false,false,left,false,false,false,false,0,chin,head,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LIS
who,Italian,1_nb,false,tip,true,false,false,false,left,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
wide,Italian,1_nb,false,radial_side,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LIS
wife,Italian,L_eb,false,tip,true,false,false,false,left,false,false,false,false,0,back_of_fingers,hand,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
wind,Italian,3,true,ulnar_side,true,false,true,false,left,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,WestEuro,LIS
with,Italian,L,false,back_of_palm,false,true,false,false,left,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LIS
woman,Italian,5,false,radial_side,true,true,false,false,left,false,false,false,false,0,cheek,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LIS
wood,Italian,S_b,false,heel,true,false,false,false,left,false,false,false,false,0,elbow_back,arm,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LIS
work,Italian,S,false,ulnar_side,true,false,false,false,left,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LIS
worm,Italian,1,false,finger_fronts,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LIS
year,Italian,A,false,heel,false,false,false,false,left,false,false,false,false,0,tip,hand,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LIS
yellow,Italian,M_enb,false,tip,true,false,false,false,left,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LIS
all,Polish,E,true,radial_side,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,0,DGS,EastEuro,PJM
animal,Polish,4_nb,true,tip,true,false,false,false,right,false,false,false,false,1,clavicle,torso,X_left,X_left,X_left false false,X_left,0,DGS,EastEuro,PJM
bad,Polish,L_nb,false,radial_side,false,false,true,false,right,false,false,false,false,0,nose,head,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
because,Polish,E,false,tip,true,true,false,false,right,false,false,false,false,0,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,DGS,EastEuro,PJM
bird,Polish,5,true,palm,true,false,true,false,right,false,false,false,false,1,Vertical,Vertical,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
black,Polish,E,false,palm,true,false,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
blood,Polish,L_eb,false,radial_side,false,true,false,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,DGS,EastEuro,PJM
boring,Polish,1,false,tip,false,false,false,false,right,false,false,false,false,0,neck,torso,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
brother,Polish,1,false,radial_side,false,false,false,false,right,false,true,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,1,DGS,EastEuro,PJM
bug,Polish,1,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,back_of_palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,DGS,EastEuro,PJM
cat,Polish,L_enb,true,radial_side,true,false,false,false,right,false,false,false,false,1,mouth,head,X_right,X_right,X_right false false,X_right,0,DGS,EastEuro,PJM
child,Polish,Y,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
correct,Polish,L_enb,true,ulnar_side,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
count,Polish,5,true,finger_fronts,true,true,false,false,right,false,false,false,false,1,eye,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,DGS,EastEuro,PJM
dance,Polish,K,false,tip,true,false,true,false,right,false,false,false,false,0,palm,hand,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
day,Polish,E,true,palm,true,false,false,false,right,false,false,false,false,1,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
die,Polish,E,false,radial_side,false,false,true,false,right,false,false,false,false,0,clavicle,torso,Y_down,Y_down,Y_down false true,Y_down_Or,0,DGS,EastEuro,PJM
dirty,Polish,5,false,heel,false,false,false,false,right,false,false,false,false,0,heel,NA,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
dog,Polish,E,false,palm,true,false,false,false,right,false,false,false,false,0,hips,torso,Z_back,Z_back,Z_back false false,Z_back,0,DGS,EastEuro,PJM
dry,Polish,L_enb,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_up,Y_up,Y_up false false,Y_up,1,DGS,EastEuro,PJM
dust,Polish,V,true,radial_side,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_up,Y_up,Y_up false false,Y_up,1,DGS,EastEuro,PJM
earth,Polish,5_nb,true,tip,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
egg,Polish,L,true,tip,true,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,DGS,EastEuro,PJM
father,Polish,H,false,radial_side,false,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
feather,Polish,H,true,heel,true,false,true,false,right,false,false,false,false,1,Lateral,Lateral,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
fire,Polish,5,true,palm,false,true,false,false,right,false,false,false,false,1,Torso_bottom,torso,Y_up,Y_up,Y_up true false,Y_up_Hs,0,DGS,EastEuro,PJM
fish,Polish,H,false,tip,true,true,false,false,right,false,false,false,false,0,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,DGS,EastEuro,PJM
flower,Polish,E_bnb,false,tip,true,true,false,false,right,false,false,false,false,0,nose,head,true false,Hs_Change,true false,Hs,0,DGS,EastEuro,PJM
full,Polish,E,false,palm,false,false,false,false,right,false,false,false,false,0,radial_side,hand,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
good,Polish,L_enb,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
grass,Polish,A,false,tip,true,false,false,false,right,true,true,false,false,0,chin,head,Y_down,Y_down,Y_down false false,Y_down,1,DGS,EastEuro,PJM
grease,Polish,M_enb,false,tip,true,true,false,false,right,false,false,false,false,0,palm,hand,true false,Hs_Change,true false,Hs,1,DGS,EastEuro,PJM
green,Polish,A,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
heavy,Polish,S,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
how,Polish,I,false,ulnar_side,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
husband,Polish,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,1,DGS,EastEuro,PJM
ice,Polish,1,false,radial_side,false,false,true,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down false true,Y_down_Or,0,DGS,EastEuro,PJM
if,Polish,I,true,tip,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
kill,Polish,1_nb,false,heel,false,false,true,false,right,false,false,false,false,0,neck,torso,Z_back,Z_back,Z_back false true,Z_back_Or,0,DGS,EastEuro,PJM
laugh,Polish,5_nb,true,back_of_fingers,true,false,true,false,right,false,false,false,false,1,below_chin,head,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
leaf,Polish,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right true false,X_right_Hs,0,DGS,EastEuro,PJM
lie,Polish,1_nb,false,back_of_fingers,true,true,false,false,right,false,false,false,false,0,chin,head,true false,Hs_Change,true false,Hs,0,DGS,EastEuro,PJM
live,Polish,5_b,true,tip,false,false,false,false,right,false,false,false,false,1,clavicle,torso,Z_back,Z_back,Z_back false false,Z_back,0,DGS,EastEuro,PJM
long,Polish,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
